JUPAS Code,Institution,Name (EN),Name (ZH),Formula 2025,Weights 2025 (Raw),Min Chi,Min Eng,Min Math,Min CSD,2025 Median,2025 LQ,2025 UQ
JS3741,PolyU,BEng (Hons) Scheme in Mechanical Engineering (Intelligent Robotics Engineering / Mechanical Engineering),機械工程學(榮譽)工學士組合課程 (智能機械人工程學 / 機械工程學),Any Best 5 Subjects,"Biology (W=10, CatA); Business, Accounting and Financial Studies (W=5, CatA); Business, Accounting and Financial Studies (Accounting) (W=5, CatA); Business, Accounting and Financial Studies (Business Management) (W=5, CatA); Chemistry (W=10, CatA); Chinese History (W=5, CatA); Chinese Language (W=7, CatA); Chinese Literature (W=5, CatA); Combined Science: Biology + Chemistry (W=10, CatA); Combined Science: Biology + Physics (W=10, CatA); Combined Science: Physics + Chemistry (W=10, CatA); Design and Applied Technology (W=10, CatA); Economics (W=5, CatA); English Language (W=10, CatA); Ethics and Religious Studies (W=5, CatA); Geography (W=5, CatA); Health Management and Social Care (W=5, CatA); History (W=5, CatA); Information and Communication Technology (W=10, CatA); Integrated Science (W=5, CatA); Literature in English (W=5, CatA); Mathematics (W=10, CatA); Mathematics (Extended part - Algebra and Calculus) (W=10, CatA); Mathematics (Extended part - Calculus and Statistics) (W=10, CatA); Music (W=5, CatA); Physical Education (W=5, CatA); Physics (W=10, CatA); Technology and Living (Fashion, Clothing and Textiles) (W=5, CatA); Technology and Living (Food Science and Technology) (W=5, CatA); Tourism and Hospitality Studies (W=5, CatA); Visual Arts (W=5, CatA); AI and Robotics (W=10, CatC); Adv Dip of French Lang Studies/Dip of French Lang Studies (W=5, CatC); Diploma of Spanish as a Foreign Language (W=5, CatC); French # (W=5, CatC); German # (W=5, CatC); Goethe-Certificate (W=5, CatC); Hindi # (W=5, CatC); Japanese # (W=5, CatC); Japanese-Language Proficiency Test (W=5, CatC); Spanish # (W=5, CatC); Test of Proficiency in Korean II (W=5, CatC); Urdu # (W=5, CatC)",3,3,2,A,,205.0,
JS3789,PolyU,BSc (Hons) in Surveying,地產及建設測量學(榮譽)理學士,Any Best 5 Subjects (plus an additional bonus score for the 6th subject with Level 3 or above),"Biology (W=7, CatA); Business, Accounting and Financial Studies (W=7, CatA); Business, Accounting and Financial Studies (Accounting) (W=7, CatA); Business, Accounting and Financial Studies (Business Management) (W=7, CatA); Chemistry (W=7, CatA); Chinese History (W=7, CatA); Chinese Language (W=7, CatA); Chinese Literature (W=7, CatA); Combined Science: Biology + Chemistry (W=7, CatA); Combined Science: Biology + Physics (W=7, CatA); Combined Science: Physics + Chemistry (W=7, CatA); Design and Applied Technology (W=7, CatA); Economics (W=7, CatA); English Language (W=10, CatA); Ethics and Religious Studies (W=7, CatA); Geography (W=7, CatA); Health Management and Social Care (W=7, CatA); History (W=7, CatA); Information and Communication Technology (W=7, CatA); Integrated Science (W=7, CatA); Literature in English (W=7, CatA); Mathematics (W=7, CatA); Mathematics (Extended part - Algebra and Calculus) (W=7, CatA); Mathematics (Extended part - Calculus and Statistics) (W=7, CatA); Music (W=5, CatA); Physical Education (W=5, CatA); Physics (W=7, CatA); Technology and Living (Fashion, Clothing and Textiles) (W=5, CatA); Technology and Living (Food Science and Technology) (W=5, CatA); Tourism and Hospitality Studies (W=7, CatA); Visual Arts (W=5, CatA); Adv Dip of French Lang Studies/Dip of French Lang Studies (W=5, CatC); Diploma of Spanish as a Foreign Language (W=5, CatC); French # (W=5, CatC); German # (W=5, CatC); Goethe-Certificate (W=5, CatC); Hindi # (W=5, CatC); Japanese # (W=5, CatC); Japanese-Language Proficiency Test (W=5, CatC); Spanish # (W=5, CatC); Test of Proficiency in Korean II (W=5, CatC); Urdu # (W=5, CatC)",3,3,2,A,,165.3,
JS3791,PolyU,BSc (Hons) in Building Engineering and Management,建築工程及管理學(榮譽)理學士,Any Best 5 Subjects (plus an additional bonus score for the 6th subject with Level 3 or above),"Biology (W=7, CatA); Business, Accounting and Financial Studies (W=7, CatA); Business, Accounting and Financial Studies (Accounting) (W=7, CatA); Business, Accounting and Financial Studies (Business Management) (W=7, CatA); Chemistry (W=7, CatA); Chinese History (W=7, CatA); Chinese Language (W=7, CatA); Chinese Literature (W=7, CatA); Combined Science: Biology + Chemistry (W=7, CatA); Combined Science: Biology + Physics (W=10, CatA); Combined Science: Physics + Chemistry (W=10, CatA); Design and Applied Technology (W=7, CatA); Economics (W=7, CatA); English Language (W=10, CatA); Ethics and Religious Studies (W=7, CatA); Geography (W=7, CatA); Health Management and Social Care (W=7, CatA); History (W=7, CatA); Information and Communication Technology (W=7, CatA); Integrated Science (W=7, CatA); Literature in English (W=7, CatA); Mathematics (W=10, CatA); Mathematics (Extended part - Algebra and Calculus) (W=10, CatA); Mathematics (Extended part - Calculus and Statistics) (W=10, CatA); Music (W=5, CatA); Physical Education (W=5, CatA); Physics (W=10, CatA); Technology and Living (Fashion, Clothing and Textiles) (W=5, CatA); Technology and Living (Food Science and Technology) (W=5, CatA); Tourism and Hospitality Studies (W=7, CatA); Visual Arts (W=5, CatA); Adv Dip of French Lang Studies/Dip of French Lang Studies (W=5, CatC); Diploma of Spanish as a Foreign Language (W=5, CatC); French # (W=5, CatC); German # (W=5, CatC); Goethe-Certificate (W=5, CatC); Hindi # (W=5, CatC); Japanese # (W=5, CatC); Japanese-Language Proficiency Test (W=5, CatC); Spanish # (W=5, CatC); Test of Proficiency in Korean II (W=5, CatC); Urdu # (W=5, CatC)",3,3,2,A,,185.1,
JS3868,PolyU,BSc (Hons) Scheme in Computing and AI (Computer Science / Enterprise Information Systems),電子計算及人工智能(榮譽)理學士組合課程 (計算機科學 / 企業信息管理),Any Best 5 Subjects,"Biology (W=10, CatA); Business, Accounting and Financial Studies (W=10, CatA); Business, Accounting and Financial Studies (Accounting) (W=10, CatA); Business, Accounting and Financial Studies (Business Management) (W=10, CatA); Chemistry (W=10, CatA); Chinese History (W=7, CatA); Chinese Language (W=7, CatA); Chinese Literature (W=7, CatA); Combined Science: Biology + Chemistry (W=10, CatA); Combined Science: Biology + Physics (W=10, CatA); Combined Science: Physics + Chemistry (W=10, CatA); Design and Applied Technology (W=7, CatA); Economics (W=10, CatA); English Language (W=10, CatA); Ethics and Religious Studies (W=7, CatA); Geography (W=7, CatA); Health Management and Social Care (W=7, CatA); History (W=7, CatA); Information and Communication Technology (W=10, CatA); Integrated Science (W=7, CatA); Literature in English (W=7, CatA); Mathematics (W=10, CatA); Mathematics (Extended part - Algebra and Calculus) (W=10, CatA); Mathematics (Extended part - Calculus and Statistics) (W=10, CatA); Music (W=7, CatA); Physical Education (W=7, CatA); Physics (W=10, CatA); Technology and Living (Fashion, Clothing and Textiles) (W=7, CatA); Technology and Living (Food Science and Technology) (W=7, CatA); Tourism and Hospitality Studies (W=7, CatA); Visual Arts (W=7, CatA); Adv Dip of French Lang Studies/Dip of French Lang Studies (W=7, CatC); Diploma of Spanish as a Foreign Language (W=7, CatC); French # (W=7, CatC); German # (W=7, CatC); Goethe-Certificate (W=7, CatC); Hindi # (W=7, CatC); Japanese # (W=7, CatC); Japanese-Language Proficiency Test (W=7, CatC); Spanish # (W=7, CatC); Test of Proficiency in Korean II (W=7, CatC); Urdu # (W=7, CatC)",3,3,2,A,,215.0,
JSSU12,SSSDP,Offered by HKMU: Bachelor of Arts with Honours in Creative Writing and Film Arts,由香港都會大學開辦：創意寫作與電影藝術榮譽文學士,Best 5,"Chi Lang (x1.5), Eng Lang (x1.5)",3,3,2,A,20.0,19.0,
JSSU14,SSSDP,Offered by HKMU: Bachelor of Fine Arts with Honours in Animation and Visual Effects,由香港都會大學開辦：動畫及視覺特效榮譽藝術學士,Best 5,,3,3,2,A,16.0,15.0,
JSSU15,SSSDP,Offered by HKMU: Bachelor of Fine Arts with Honours in Imaging Design and Digital Art,由香港都會大學開辦：影像設計及數碼藝術榮譽藝術學士,Best 5,,3,3,2,A,17.0,15.0,
JSSU18,SSSDP,Offered by HKMU: Bachelor of Arts with Honours in New Music and Interactive Entertainment,由香港都會大學開辦：新音樂及互動娛樂榮譽文學士,Best 5,,3,3,2,A,16.0,14.0,
JSSU90,SSSDP,Offered by HKMU: Bachelor of Business Administration with Honours in International Hospitality and Attractions Management,由香港都會大學開辦：國際款待及景區管理榮譽工商管理學士,Best 5,,3,3,2,A,16.0,15.0,
JSSU93,SSSDP,Offered by HKMU: Bachelor of Business Administration with Honours in Aviation Services Management,由香港都會大學開辦：航空服務管理榮譽工商管理學士,Best 5,,3,3,2,A,16.0,16.0,
JSSU95,SSSDP,Offered by HKMU: Bachelor of Business Administration with Honours in Sports and Recreation Management,由香港都會大學開辦：運動及康樂管理榮譽工商管理學士,Best 5,,3,3,2,A,16.0,14.0,
JSSU96,SSSDP,Offered by HKMU: Bachelor of Business Administration with Honours in Finance and Financial Technology,由香港都會大學開辦：財務及金融科技榮譽工商管理學士,Best 5,,3,3,2,A,17.0,16.0,
JSSU97,SSSDP,Offered by HKMU: Bachelor of Business Administration with Honours in Global Marketing and Supply Chain Management,由香港都會大學開辦：環球市場及供應鏈管理榮譽工商管理學士,Best 5,,3,3,2,A,17.0,16.0,
JSSU40,SSSDP,Offered by HKMU: Bachelor of Nursing with Honours in General Health Care,由香港都會大學開辦：護理學榮譽學士（普通科）,Best 5,"Biology (x1.2), Chemistry (x1.2), Physics (x1.2), Health Management &, Social Care (x1.2)",3,3,2,A,21.0,20.0,
JSSU50,SSSDP,Offered by HKMU: Bachelor of Nursing with Honours in Mental Health Care,由香港都會大學開辦：護理學榮譽學士（精神科）,Best 5,"Biology (x1.2), Chemistry (x1.2), Physics (x1.2), Health Management &, Social Care (x1.2)",3,3,2,A,19.0,18.0,
JSSU67,SSSDP,Offered by HKMU: Bachelor of Science with Honours in Medical Laboratory Science,由香港都會大學開辦：醫療化驗科學榮譽理學士,Best 5,,3,3,2,A,19.0,18.0,
JSSU61,SSSDP,"Offered by HKMU: Bachelor of Applied Science with Honours in Integrated Testing, Inspection and Certification",由香港都會大學開辦：綜合檢測和認證榮譽應用理學士,Best 5,,3,3,2,A,17.0,16.0,
JSSU69,SSSDP,Offered by HKMU: Bachelor of Science with Honours in Food Testing Science,由香港都會大學開辦：食品測試科學榮譽理學士,Best 5,,3,3,2,A,17.0,16.0,
JSSU70,SSSDP,Offered by HKMU: Bachelor of Science with Honours in Data Science and Artificial Intelligence,由香港都會大學開辦：數據科學及人工智能榮譽理學士,Best 5,,3,3,2,A,16.0,16.0,
JSSU72,SSSDP,Offered by HKMU: Bachelor of Science with Honours in Computer Science,由香港都會大學開辦：電腦科學榮譽理學士,Best 5,,3,3,2,A,17.0,16.0,
JSSU77,SSSDP,Offered by HKMU: Bachelor of Science with Honours in Construction Management and Quantity Surveying,由香港都會大學開辦：建築管理及工料測量學榮譽理學士,Best 5,,3,3,2,A,17.0,16.0,
JSSU78,SSSDP,Offered by HKMU: Bachelor of Engineering with Honours in Building Services Engineering and Sustainable Development,由香港都會大學開辦：屋宇設備工程及可持續發展榮譽工學士,Best 5,,3,3,2,A,17.0,16.0,
JSSU79,SSSDP,Offered by HKMU: Bachelor of Engineering with Honours in Civil Engineering,由香港都會大學開辦：土木工程榮譽工學士,Best 5,,3,3,2,A,17.0,16.0,
JSSY01,SSSDP,Offered by HKSYU: Bachelor of Commerce (Honours) in Financial Technology,由香港樹仁大學開辦： 金融科技（榮譽）商學士,Best 5,,3,3,2,A,,,
JSSY02,SSSDP,Offered by HKSYU: Bachelor of Science with Honours in Applied Data Science,由香港樹仁大學開辦：應用數據科學（榮譽）理學士,Best 5,,3,3,2,A,,,
JSSA01,SSSDP,Offered by SFU: Bachelor of Nursing (Honours),由聖方濟各大學開辦：護理學（榮譽）學士,Best 5,,3,3,2,A,,,
JSSA02,SSSDP,Offered by SFU: Bachelor of Science (Honours) in Digital Entertainment Technology,由聖方濟各大學開辦：數碼娛樂科技（榮譽）理學士,Best 5,,3,3,2,A,,,
JSSA03,SSSDP,Offered by SFU: Bachelor of Science (Honours) in Physiotherapy,由聖方濟各大學開辦：物理治療學（榮譽）理學士,Best 5,,3,3,2,A,,,
JSSA04,SSSDP,Offered by SFU: Bachelor of Science (Honours) in Artificial Intelligence,由聖方濟各大學開辦：人工智能（榮譽）理學士,Best 5,,3,3,2,A,,,
JSSA05,SSSDP,Offered by SFU: Bachelor of Arts (Honours) in Translation Technology,由聖方濟各大學開辦：翻譯科技（榮譽）文學士,Best 5,,3,3,2,A,,,
JSSA06,SSSDP,Offered by SFU: Bachelor of Business Administration (Honours) in Applied Hotel and Tourism Management,由聖方濟各大學開辦：工商管理（榮譽）酒店及旅遊管理應用學士,Best 5,,3,3,2,A,,,
JSSV01,SSSDP,Offered by VTC-THEi: Bachelor of Arts (Honours) in Fashion Design,由高科院開辦：時裝設計（榮譽）文學士,Best 5,,3,3,2,A,,,
JSSV02,SSSDP,Offered by VTC-THEi: Bachelor of Arts (Honours) in Product Design,由高科院開辦：產品設計（榮譽）文學士,Best 5,,3,3,2,A,,,
JSSV03,SSSDP,Offered by VTC-THEi: Bachelor of Arts (Honours) in Landscape Architecture,由高科院開辦：園境建築（榮譽）文學士,Best 5,,3,3,2,A,,,
JSSV04,SSSDP,Offered by VTC-THEi: Bachelor of Arts (Honours) in Culinary Arts and Management,由高科院開辦：廚藝及管理（榮譽）文學士,Best 5,,3,3,2,A,,,
JSSV05,SSSDP,Offered by VTC-THEi: Bachelor of Engineering (Honours) in Civil Engineering,由高科院開辦：土木工程（榮譽）工學士,Best 5,,3,3,2,A,,,
JSSV07,SSSDP,"Offered by VTC-THEi: Bachelor of Science (Honours) in Horticulture, Arboriculture and Landscape Management",由高科院開辦：園藝樹藝及園境管理（榮譽）理學士,Best 5,,3,3,2,A,,,
JSSV08,SSSDP,Offered by VTC-THEi: Bachelor of Science (Honours) in Surveying,由高科院開辦：測量學（榮譽）理學士,Best 5,,3,3,2,A,,,
JSSV09,SSSDP,Offered by VTC-THEi: Bachelor of Social Sciences (Honours) in Sports and Recreation Management,由高科院開辦：運動及康樂管理（榮譽）社會科學學士,Best 5,,3,3,2,A,,,
JSSV10,SSSDP,Offered by VTC-THEi: Bachelor of Engineering (Honours) in Building Services Engineering,由高科院開辦：屋宇設備工程（榮譽）工學士,Best 5,,3,3,2,A,,,
JSSV13,SSSDP,Offered by VTC-THEi: Bachelor of Social Sciences (Honours) in Sports Coaching,由高科院開辦：運動教練(榮譽)社會科學學士,Best 5,,3,3,2,A,,,
JSSV14,SSSDP,Offered by VTC-THEi: Bachelor of Social Sciences (Honours) in Sports Therapy,由高科院開辦：運動治療(榮譽)社會科學學士,Best 5,,3,3,2,A,,,
JSSH01,SSSDP,Offered by HSUHK: Bachelor of Business Administration (Honours) in Supply Chain Management,由香港恒生大學開辦：供應鏈管理工商管理（榮譽）學士,Best 5,,3,3,2,A,,,
JSSH02,SSSDP,Offered by HSUHK: Bachelor of Science (Honours) in Actuarial Studies and Insurance,由香港恒生大學開辦：精算及保險 （榮譽）理學士,Best 5,,3,3,2,A,,,
JSSH03,SSSDP,Offered by HSUHK: Bachelor of Science (Honours) in Applied Computing,由香港恒生大學開辦：計算機應用（榮譽）理學士,Best 5,,3,3,2,A,,,
JSSH04,SSSDP,Offered by HSUHK: Bachelor of Science (Honours) in Data Science and Business Intelligence,由香港恒生大學開辦：數據科學及商業智能學（榮譽）理學士,Best 5,,3,3,2,A,,,
JSSH05,SSSDP,Offered by HSUHK: Bachelor of Science (Honours) in Business Analytics and Information Management,由香港恒生大學開辦：商業分析與資訊管理（榮譽）理學士,Best 5,,3,3,2,A,,,
JSSH06,SSSDP,Offered by HSUHK: Bachelor of Arts (Honours) in Art and Design,由香港恒生大學開辦：藝術設計（榮譽）文學士,Best 5,,3,3,2,A,,,
JSST01,SSSDP,Offered by TWC: Bachelor of Health Science (Honours) in Nursing,由東華學院開辦：護理學（榮譽）健康科學學士,Best 5,,3,3,2,A,,,
